run_id,seed,repetition,component,case,expected_result,observed_result,matches_rule,provenance
components-20260723T020700Z,20260861,139,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260861,139,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260861,139,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260861,139,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260861,139,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260861,139,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260861,139,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260862,140,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260862,140,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260862,140,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260862,140,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260862,140,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260862,140,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260862,140,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260862,140,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260862,140,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260862,140,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260862,140,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260863,141,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260863,141,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260863,141,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260863,141,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260863,141,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260863,141,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260863,141,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260863,141,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260863,141,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260863,141,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260863,141,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260864,142,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260864,142,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260864,142,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260864,142,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260864,142,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260864,142,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260864,142,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260864,142,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260864,142,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260864,142,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260864,142,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260865,143,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260865,143,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260865,143,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260865,143,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260865,143,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260865,143,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260865,143,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260865,143,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260865,143,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260865,143,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260865,143,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260866,144,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260866,144,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260866,144,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260866,144,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260866,144,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260866,144,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260866,144,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260866,144,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260866,144,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260866,144,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260866,144,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260867,145,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260867,145,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260867,145,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260867,145,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260867,145,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260867,145,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260867,145,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260867,145,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260867,145,Latest CAS,valid_cas,accepted,accepted,True,measured
